Name,City,Country,Latitude,Longitude,Airport ID,IATA,ICAO
Remada Air Base,Remada,Tunisia,32.306198120117195,10.382100105285645,289,\N,DTTD
Gafsa Ksar International Airport,Gafsa,Tunisia,34.42200088500977,8.822500228881836,290,GAF,DTTF
Gabès Matmata International Airport,Gabes,Tunisia,33.87689971923828,10.103300094604492,291,GAE,DTTG
Borj El Amri Airport,Bordj El Amri,Tunisia,36.72129821777344,9.94314956665039,292,\N,DTTI
Djerba Zarzis International Airport,Djerba,Tunisia,33.875,10.775500297546388,293,DJE,DTTJ
El Borma Airport,El Borma,Tunisia,31.70429992675781,9.254619598388672,294,EBM,DTTR
Sfax Thyna International Airport,Sfax,Tunisia,34.71799850463867,10.690999984741213,295,SFA,DTTX
Tozeur Nefta International Airport,Tozeur,Tunisia,33.939701080322266,8.110560417175293,296,TOE,DTTZ
Niamtougou International Airport,Niatougou,Togo,9.767330169677734,1.0912499427795408,297,LRL,DXNG
Lomé-Tokoin Airport,Lome,Togo,6.165609836578369,1.2545100450515747,298,LFW,DXXX
Antwerp International Airport (Deurne),Antwerp,Belgium,51.1893997192,4.46027994156,299,ANR,EBAW
Beauvechain Air Base,Beauvechain,Belgium,50.75859832763672,4.768330097198486,300,\N,EBBE
Kleine Brogel Air Base,Kleine Brogel,Belgium,51.168301,5.47,301,\N,EBBL
Brussels Airport,Brussels,Belgium,50.9014015198,4.48443984985,302,BRU,EBBR
Jehonville Air Base,Bertrix,Belgium,49.8917007446289,5.223889827728272,303,\N,EBBX
Brussels South Charleroi Airport,Charleroi,Belgium,50.459202000000005,4.45382,304,CRL,EBCI
Chièvres Air Base,Chievres,Belgium,50.57580184936523,3.8310000896453857,305,\N,EBCV
Koksijde Air Base,Koksijde,Belgium,51.09030151367188,2.652780055999756,306,\N,EBFN
Florennes Air Base,Florennes,Belgium,50.2433013916,4.64583015442,307,\N,EBFS
Wevelgem Airport,Kortrijk-vevelgem,Belgium,50.817199707,3.2047200202900004,308,KJK,EBKT
Liège Airport,Liege,Belgium,50.63740158081055,5.443220138549805,309,LGG,EBLG
Ostend-Bruges International Airport,Ostend,Belgium,51.1988983154,2.8622200489,310,OST,EBOS
Zutendaal Air Base,Zutendaal,Belgium,50.9474983215332,5.590559959411621,311,\N,EBSL
Brustem Airfield Sint Truiden,Sint-truiden,Belgium,50.791901,5.20167,312,\N,EBST
Saint Hubert Air Base,St.-hubert,Belgium,50.034400939941406,5.440810203552246,313,\N,EBSU
Ursel Air Base,Ursel,Belgium,51.14419937133789,3.475559949874878,314,\N,EBUL
Weelde Air Base,Weelde,Belgium,51.394798278808594,4.9601898193359375,315,\N,EBWE
Zoersel (Oostmalle) Airfield,Zoersel,Belgium,51.264702,4.75333,316,OBL,EBZR
Flugplatz Bautzen,Bautzen,Germany,51.193611,14.519722,317,\N,EDAB
Altenburg-Nobitz Airport,Altenburg,Germany,50.981945,12.506389,318,AOC,EDAC
Dessau Airfield,Dessau,Germany,51.831694,12.190962,319,\N,EDAD
Eisenhüttenstadt Airfield,Eisenhuettenstadt,Germany,52.195856,14.58753,320,\N,EDAE
Großenhain Airport,Suhl,Germany,51.30805587768555,13.555556297302244,322,\N,EDAK
Merseburg Airport,Muehlhausen,Germany,51.3630556,11.9408333,323,\N,EDAM
Halle-Oppin Airport,Halle,Germany,51.552223,12.053889,324,\N,EDAQ
Riesa-Göhlis Airport,Riesa,Germany,51.2936096191,13.3561105728,325,IES,EDAU
Rechlin-Lärz Airport,Rechlin-laerz,Germany,53.306388855,12.7522220612,326,REB,EDAX
Strausberg Airport,Strausberg,Germany,52.5805549621582,13.916666984558104,327,\N,EDAY
Schönhagen Airport,Schoenhagen,Germany,52.203609,13.156389,328,QXH,EDAZ
Barth Airport,Barth,Germany,54.338253,12.710515,329,BBH,EDBH
Jena-Schöngleina Airfield,Jena,Germany,50.915279,11.714444,330,\N,EDBJ
Kyritz Airport,Kyritz,Germany,52.91888809204102,12.425277709960938,331,\N,EDBK
"Magdeburg ""City"" Airport",Magdeburg,Germany,52.073612,11.626389,332,ZMG,EDBM
Rothenburg/Görlitz Airport,Rothenburg/ol,Germany,51.36333465576172,14.949999809265137,333,\N,EDBR
Anklam Airfield,Anklam,Germany,53.832779,13.668611,334,\N,EDCA
Cottbus-Drewitz Airport,Cottbus,Germany,51.889442,14.531944,335,CBU,EDCD
Kamenz Airport,Kamenz,Germany,51.29694366455078,14.1274995803833,336,\N,EDCM
Berlin-Schönefeld Airport,Berlin,Germany,52.380001,13.5225,337,SXF,EDDB
Dresden Airport,Dresden,Germany,51.1328010559082,13.767200469970703,338,DRS,EDDC
Erfurt Airport,Erfurt,Germany,50.97980117797852,10.958100318908691,339,ERF,EDDE
Frankfurt am Main Airport,Frankfurt,Germany,50.033333,8.570556,340,FRA,EDDF
Münster Osnabrück Airport,Munster,Germany,52.134601593,7.68483018875,341,FMO,EDDG
Hamburg Airport,Hamburg,Germany,53.630401611328,9.988229751586902,342,HAM,EDDH
Berlin-Tempelhof International Airport,Berlin,Germany,52.47299957275391,13.403900146484377,343,THF,EDDI
Cologne Bonn Airport,Cologne,Germany,50.8658981323,7.1427397728,344,CGN,EDDK
Düsseldorf Airport,Duesseldorf,Germany,51.289501,6.766780000000001,345,DUS,EDDL
Munich Airport,Munich,Germany,48.353802,11.7861,346,MUC,EDDM
Nuremberg Airport,Nuernberg,Germany,49.498699,11.078056,347,NUE,EDDN
Leipzig/Halle Airport,Leipzig,Germany,51.423889,12.236389,348,LEJ,EDDP
Saarbrücken Airport,Saarbruecken,Germany,49.2145996094,7.10950994492,349,SCN,EDDR
Stuttgart Airport,Stuttgart,Germany,48.6898994446,9.22196006775,350,STR,EDDS
Berlin-Tegel Airport,Berlin,Germany,52.5597,13.2877,351,TXL,EDDT
Hannover Airport,Hannover,Germany,52.461101532,9.68507957458,352,HAJ,EDDV
Bremen Airport,Bremen,Germany,53.0475006104,8.78666973114,353,BRE,EDDW
Frankfurt-Egelsbach Airport,Egelsbach,Germany,49.959999,8.645833,354,QEF,EDFE
Frankfurt-Hahn Airport,Hahn,Germany,49.9487,7.263889999999999,355,HHN,EDFH
Mannheim-City Airport,Mannheim,Germany,49.473057,8.514167,356,MHG,EDFM
Allendorf/Eder Airport,Allendorf,Germany,51.03499984741211,8.680832862854004,357,\N,EDFQ
Worms Airport,Worms,Germany,49.606945,8.368333,358,\N,EDFV
Mainz-Finthen Airport,Mainz,Germany,49.967499,8.147222,359,\N,EDFZ
Eisenach-Kindel Airport,Eisenach,Germany,50.991604,10.47973,360,EIB,EDGE
Siegerland Airport,Siegerland,Germany,50.70769882202149,8.082969665527344,361,SGE,EDGS
Hamburg-Finkenwerder Airport,Hamburg,Germany,53.5352783203125,9.835556030273438,362,XFW,EDHI
Kiel-Holtenau Airport,Kiel,Germany,54.37944412231445,10.145277976989746,363,KEL,EDHK
Lübeck Blankensee Airport,Luebeck,Germany,53.805400848400005,10.7192001343,364,LBC,EDHL
Flugplatz Dahlemer Binz,Dahlemer Binz,Germany,50.405555725,6.528889179199999,365,\N,EDKV
Meinerzhagen Airport,Meinerzhagen,Germany,51.09999847412109,7.599999904632567,366,\N,EDKZ
Arnsberg-Menden Airport,Arnsberg,Germany,51.48389053344727,7.8983330726623535,367,\N,EDLA
Essen Mulheim Airport,Essen,Germany,51.40230178833008,6.9373297691345215,368,ESS,EDLE
Bielefeld Airport,Bielefeld,Germany,51.964722,8.544444,369,BFE,EDLI
Mönchengladbach Airport,Moenchengladbach,Germany,51.230278000000006,6.504444,370,MGL,EDLN
Paderborn Lippstadt Airport,Paderborn,Germany,51.6141014099,8.616319656369999,371,PAD,EDLP
Stadtlohn-Vreden Airport,Stadtlohn,Germany,51.99583435058594,6.840556144714356,372,\N,EDLS
Dortmund Airport,Dortmund,Germany,51.51829910279999,7.61223983765,373,DTM,EDLW
Augsburg Airport,Augsburg,Germany,48.425278000000006,10.931667,374,AGB,EDMA
Biberach a.d. Riß Airfield,Biberach,Germany,48.111111,9.762778,375,\N,EDMB
Eggenfelden Airport,Eggenfelden,Germany,48.39611053466797,12.723610877990724,376,\N,EDME
Mindelheim-Mattsies Airfield,Mindelheim,Germany,48.106945,10.525,377,\N,EDMN
Oberpfaffenhofen Airport,Oberpfaffenhofen,Germany,48.081402,11.2831,378,OBF,EDMO
Straubing Airport,Straubing,Germany,48.90083312988281,12.516667366027832,379,RBM,EDMS
Vilshofen Airport,Vilshofen,Germany,48.6349983215332,13.195555686950684,380,\N,EDMV
Leutkirch-Unterzeil Airport,Leutkirch,Germany,47.85889053344727,10.014166831970217,381,\N,EDNL
Friedrichshafen Airport,Friedrichshafen,Germany,47.6712989807,9.511489868160002,382,FDH,EDNY
Schwerin Parchim Airport,Parchim,Germany,53.426998,11.7834,383,SZW,EDOP
Stendal-Borstel Airport,Stendal,Germany,52.62888717651367,11.818611145019531,384,\N,EDOV
Aalen-Heidenheim/Elchingen Airport,Aalen-heidenheim,Germany,48.77777862548828,10.264721870422363,385,\N,EDPA
Bayreuth Airport,Bayreuth,Germany,49.985001,11.64,386,BYU,EDQD
Burg Feuerstein Airport,Burg Feuerstein,Germany,49.794166564940994,11.133610725403,387,URD,EDQE
Hof-Plauen Airport,Hof,Germany,50.288612365722656,11.856389045715332,388,HOQ,EDQM
Haßfurt-Schweinfurt Airport,Hassfurt,Germany,50.0180549621582,10.529443740844728,389,\N,EDQT
Koblenz-Winningen Airfield,Koblenz,Germany,50.325558,7.528611,390,\N,EDRK
Trier-Föhren Airport,Trier,Germany,49.863888,6.7875,391,\N,EDRT
Speyer Airfield,Speyer,Germany,49.304722,8.451389,392,\N,EDRY
Zweibrücken Airport,Zweibruecken,Germany,49.2094,7.40056,393,ZQW,EDRZ
Donaueschingen-Villingen Airport,Donaueschingen,Germany,47.97333145139999,8.52222156525,394,ZQL,EDTD
Freiburg i. Br. Airport,Freiburg,Germany,48.022777557400005,7.832499980930001,395,\N,EDTF
Mengen-Hohentengen Airport,Mengen,Germany,48.05389022827149,9.372777938842772,396,\N,EDTM
Adolf Würth Airport,Schwaebisch Hall,Germany,49.1183319092,9.783888816829998,397,\N,EDTY
Finsterwalde/Schacksdorf Airport,Soest,Germany,51.607498,13.743610999999998,398,\N,EDUS
Braunschweig-Wolfsburg Airport,Braunschweig,Germany,52.319199,10.5561,399,BWE,EDVE
Kassel-Calden Airport,Kassel,Germany,51.417273,9.384967,400,KSF,EDVK
Hildesheim Airport,Hildesheim,Germany,52.18138885498047,9.946389198303224,401,\N,EDVM
Bremerhaven Airport,Bremerhaven,Germany,53.50694300000001,8.572778,402,BRV,EDWB
Emden Airport,Emden,Germany,53.391109,7.2275,403,EME,EDWE
Leer-Papenburg Airport,Leer,Germany,53.27194213867188,7.441667079925537,404,\N,EDWF
Wilhelmshaven-Mariensiel Airport,Wilhelmshaven,Germany,53.502220153808594,8.05222225189209,405,WVN,EDWI
Borkum Airport,Borkum,Germany,53.59639,6.709167,406,BMK,EDWR
Norderney Airport,Norderney,Germany,53.70694351196289,7.230000019073486,407,NRD,EDWY
Flensburg-Schäferhaus Airport,Flensburg,Germany,54.77333450317383,9.378889083862305,408,FLF,EDXF
Rendsburg-Schachtholm Airport,Rendsburg,Germany,54.22000122070313,9.599444389343262,409,\N,EDXR
Westerland Sylt Airport,Westerland,Germany,54.9132003784,8.34047031403,410,GWT,EDXW
Ämari Air Base,Armari Air Force Base,Estonia,59.26029968261719,24.208499908447266,411,\N,EEEI
Kärdla Airport,Kardla,Estonia,58.99079895019531,22.830699920654297,412,KDL,EEKA
Kuressaare Airport,Kuressaare,Estonia,58.22990036010742,22.50950050354004,413,URE,EEKE
Pärnu Airport,Parnu,Estonia,58.41899871826172,24.47279930114746,414,EPU,EEPU
Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,59.41329956049999,24.8327999115,415,TLL,EETN
Tartu Airport,Tartu,Estonia,58.30749893189999,26.6903991699,416,TAY,EETU
Enontekio Airport,Enontekio,Finland,68.36260223388699,23.424299240112,417,ENF,EFET
Eura Airport,Eura,Finland,61.1161003112793,22.20140075683593,418,\N,EFEU
Halli Airport,Halli,Finland,61.856039,24.786686,419,KEV,EFHA
Helsinki Malmi Airport,Helsinki,Finland,60.25460052490234,25.04280090332031,420,HEM,EFHF
Helsinki Vantaa Airport,Helsinki,Finland,60.317199707031,24.963300704956,421,HEL,EFHK
Hameenkyro Airport,Hameenkyro,Finland,61.68970108032226,23.073699951171875,422,\N,EFHM
Hanko Airport,Hanko,Finland,59.848899841308594,23.08359909057617,423,\N,EFHN
Hyvinkää Airfield,Hyvinkaa,Finland,60.6543998718,24.8810997009,424,HYV,EFHV
Kiikala Airport,Kikala,Finland,60.4625015259,23.6525001526,425,\N,EFIK
Immola Airport,Immola,Finland,61.24919891357422,28.90369987487793,426,\N,EFIM
Kitee Airport,Kitee,Finland,62.1661,30.073601,427,KTQ,EFIT
Ivalo Airport,Ivalo,Finland,68.607299804688,27.405300140381,428,IVL,EFIV
Joensuu Airport,Joensuu,Finland,62.662899017334006,29.607500076294,429,JOE,EFJO
Jyvaskyla Airport,Jyvaskyla,Finland,62.399501800537,25.678300857544,430,JYV,EFJY
Kauhava Airport,Kauhava,Finland,63.127102,23.051399,431,KAU,EFKA
Kemi-Tornio Airport,Kemi,Finland,65.778701782227,24.582099914551,432,KEM,EFKE
Kajaani Airport,Kajaani,Finland,64.285499572754,27.692399978638,433,KAJ,EFKI
Kauhajoki Airport,Kauhajoki,Finland,62.4625015259,22.3931007385,434,KHJ,EFKJ
Kokkola-Pietarsaari Airport,Kruunupyy,Finland,63.721199035645,23.143100738525,435,KOK,EFKK
Kemijarvi Airport,Kemijarvi,Finland,66.712898,27.156799,436,\N,EFKM
Kuusamo Airport,Kuusamo,Finland,65.98760223388699,29.239400863647,437,KAO,EFKS
Kittilä Airport,Kittila,Finland,67.700996398926,24.846799850464,438,KTT,EFKT
Kuopio Airport,Kuopio,Finland,63.007099151611,27.797800064087,439,KUO,EFKU
Lahti Vesivehmaa Airport,Vesivehmaa,Finland,61.144199,25.693501,440,QLF,EFLA
Lappeenranta Airport,Lappeenranta,Finland,61.044601,28.144743,441,LPP,EFLP
Mariehamn Airport,Mariehamn,Finland,60.122200012207,19.898199081421,442,MHQ,EFMA
Menkijarvi Airport,Menkijarvi,Finland,62.94670104980469,23.51889991760254,443,\N,EFME
Mikkeli Airport,Mikkeli,Finland,61.6866,27.201799,444,MIK,EFMI
Nummela Airport,Nummela,Finland,60.3339004517,24.2964000702,445,\N,EFNU
Oulu Airport,Oulu,Finland,64.930099487305,25.354600906372,446,OUL,EFOU
Piikajarvi Airport,Piikajarvi,Finland,61.24560165405274,22.19339942932129,447,\N,EFPI
Pori Airport,Pori,Finland,61.46170043945301,21.799999237061,448,POR,EFPO
Pudasjärvi Airport,Pudasjarvi,Finland,65.4021987915,26.9468994141,449,\N,EFPU
Pyhäsalmi Airport,Pyhasalmi,Finland,63.7318992615,25.9263000488,450,\N,EFPY
Raahe Pattijoki Airport,Pattijoki,Finland,64.6881027222,24.6958007812,451,\N,EFRH
Rantasalmi Airport,Rantasalmi,Finland,62.0654983521,28.3565006256,452,\N,EFRN
Rovaniemi Airport,Rovaniemi,Finland,66.564796447754,25.830400466919,453,RVN,EFRO
Rayskala Airport,Rayskala,Finland,60.74470138549805,24.107799530029297,454,\N,EFRY
Savonlinna Airport,Savonlinna,Finland,61.943099975586,28.945100784302,455,SVL,EFSA
Selanpaa Airport,Selanpaa,Finland,61.06240081787109,26.79890060424805,456,\N,EFSE
Sodankyla Airport,Sodankyla,Finland,67.3949966431,26.6191005707,457,SOT,EFSO
Tampere-Pirkkala Airport,Tampere,Finland,61.414100646973,23.604400634766,458,TMP,EFTP
Teisko Airport,Teisko,Finland,61.7733,24.027,459,\N,EFTS
Turku Airport,Turku,Finland,60.514099121094,22.262800216675,460,TKU,EFTU
Utti Air Base,Utti,Finland,60.89640045165999,26.938400268555004,461,UTI,EFUT
Vaasa Airport,Vaasa,Finland,63.050701141357,21.762199401855,462,VAA,EFVA
Varkaus Airport,Varkaus,Finland,62.171100616455,27.868600845337,463,VRK,EFVR
Ylivieska Airfield,Ylivieska-raudaskyla,Finland,64.0547222,24.7252778,464,YLI,EFYL
Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924,465,BFS,EGAA
St Angelo Airport,Enniskillen,United Kingdom,54.39889907836914,-7.651669979095459,466,ENK,EGAB
George Best Belfast City Airport,Belfast,United Kingdom,54.61809921264648,-5.872499942779541,467,BHD,EGAC
City of Derry Airport,Londonderry,United Kingdom,55.04280090332031,-7.161109924316406,468,LDY,EGAE
Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.7480299472799998,469,BHX,EGBB
Coventry Airport,Coventry,United Kingdom,52.3697013855,-1.47971999645,470,CVT,EGBE
Leicester Airport,Leicester,United Kingdom,52.6077995300293,-1.03193998336792,471,\N,EGBG
Gloucestershire Airport,Golouchestershire,United Kingdom,51.89419937133789,-2.1672201156616206,472,GLO,EGBJ
Wolverhampton Halfpenny Green Airport,Halfpenny Green,United Kingdom,52.51750183105469,-2.259439945220948,474,\N,EGBO
Cotswold Airport,Pailton,United Kingdom,51.668095,-2.05694,475,GBA,EGBP
Turweston Airport,Turweston,United Kingdom,52.0407981873,-1.09555995464,476,\N,EGBT
Wellesbourne Mountford Airport,Wellesbourne,United Kingdom,52.19219970703125,-1.6144399642944336,477,\N,EGBW
Manchester Airport,Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,478,MAN,EGCC
Manchester Woodford Airport,Woodfort,United Kingdom,53.3381,-2.14889,479,\N,EGCD
Royal Marines Base Chivenor Airport,Chivenor,United Kingdom,51.08720016479492,-4.150340080261231,480,\N,EGDC
Newquay Cornwall Airport,Newquai,United Kingdom,50.44060134887695,-4.995409965515137,481,NQY,EGHQ
RAF Lyneham,Lyneham,United Kingdom,51.5051,-1.99343,482,LYE,EGDL
MoD Boscombe Down Airport,Boscombe Down,United Kingdom,51.15219879150391,-1.7474100589752195,483,\N,EGDM
RNAS Culdrose,Culdrose,United Kingdom,50.08610153198242,-5.2557101249694815,484,\N,EGDR
MoD St. Athan,St. Athan,United Kingdom,51.4048,-3.43575,485,\N,EGDX
RNAS Yeovilton,Yeovilton,United Kingdom,51.0093994140625,-2.638819932937622,486,YEO,EGDY
Haverfordwest Airport,Haverfordwest,United Kingdom,51.83309936523438,-4.9611101150512695,487,HAW,EGFE
Cardiff International Airport,Cardiff,United Kingdom,51.39670181274414,-3.343329906463623,488,CWL,EGFF
Swansea Airport,Swansea,United Kingdom,51.60530090332031,-4.0678300857543945,489,SWS,EGFH
Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,490,BRS,EGGD
Liverpool John Lennon Airport,Liverpool,United Kingdom,53.33359909057617,-2.849720001220703,491,LPL,EGGP
London Luton Airport,London,United Kingdom,51.87469863891602,-0.3683330118656158,492,LTN,EGGW
Plymouth City Airport,Plymouth,United Kingdom,50.422798,-4.10583,493,PLH,EGHD
Bournemouth Airport,Bournemouth,United Kingdom,50.77999877929688,-1.8424999713897705,494,BOH,EGHH
Southampton Airport,Southampton,United Kingdom,50.95029830932617,-1.3567999601364136,495,SOU,EGHI
Lasham Airport,Lasham,United Kingdom,51.18719863891602,-1.0334999561309814,496,QLA,EGHL
Alderney Airport,Alderney,Guernsey,49.706104,-2.21472,497,ACI,EGJA
Guernsey Airport,Guernsey,Guernsey,49.43500137329102,-2.601969957351685,498,GCI,EGJB
Jersey Airport,Jersey,Jersey,49.20790100097656,-2.195509910583496,499,JER,EGJJ
Shoreham Airport,Shoreham By Sea,United Kingdom,50.835602,-0.297222,500,ESH,EGKA
London Biggin Hill Airport,Biggin Hill,United Kingdom,51.33079910279999,0.0324999988079,501,BQH,EGKB
London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,502,LGW,EGKK
London City Airport,London,United Kingdom,51.505299,0.0552779999999999,503,LCY,EGLC
Farnborough Airport,Farnborough,United Kingdom,51.2757987976,-0.776332974434,504,FAB,EGLF
Chalgrove Airport,Chalsgrove,United Kingdom,51.67610168457031,-1.0808299779891968,505,\N,EGLJ
Blackbushe Airport,Blackbushe,United Kingdom,51.32389831542969,-0.8475000262260437,506,BBS,EGLK
London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,507,LHR,EGLL
Southend Airport,Southend,United Kingdom,51.5713996887207,0.6955559849739075,508,SEN,EGMC
Lydd Airport,Lydd,United Kingdom,50.95610046386719,0.939167022705078,509,LYX,EGMD
Kent International Airport,Manston,United Kingdom,51.342201,1.34611,510,MSE,EGMH
Brough Airport,Brough,United Kingdom,53.7197,-0.566333,511,\N,EGNB
Carlisle Airport,Carlisle,United Kingdom,54.9375,-2.8091700077056885,512,CAX,EGNC
Retford Gamston Airport,Repton,United Kingdom,53.28060150146485,-0.9513890147209167,513,\N,EGNE
Blackpool International Airport,Blackpool,United Kingdom,53.77170181274414,-3.0286099910736084,514,BLK,EGNH
Humberside Airport,Humberside,United Kingdom,53.57440185546875,-0.350832998752594,515,HUY,EGNJ
Barrow Walney Island Airport,Barrow Island,United Kingdom,54.1286111,-3.2675,516,BWF,EGNL
Leeds Bradford Airport,Leeds,United Kingdom,53.86589813232422,-1.6605700254440308,517,LBA,EGNM
Warton Airport,Warton,United Kingdom,53.745098,-2.88306,518,WRT,EGNO
Hawarden Airport,Hawarden,United Kingdom,53.1781005859375,-2.977780103683472,519,CEG,EGNR
Isle of Man Airport,Isle Of Man,Isle of Man,54.08330154418945,-4.623889923095703,520,IOM,EGNS
Newcastle Airport,Newcastle,United Kingdom,55.03749847412109,-1.6916699409484863,521,NCL,EGNT
Durham Tees Valley Airport,Teesside,United Kingdom,54.50920104980469,-1.4294099807739258,522,MME,EGNV
East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094,523,EMA,EGNX
Llanbedr Airport,Llanbedr,United Kingdom,52.811698913574,-4.1235799789429,524,\N,EGOD
RAF Ternhill,Ternhill,United Kingdom,52.87120056152344,-2.533560037612915,525,\N,EGOE
RAF Shawbury,Shawbury,United Kingdom,52.79819869995117,-2.668040037155152,526,\N,EGOS
RAF Woodvale,Woodvale,United Kingdom,53.5816,-3.05552,528,\N,EGOW
Kirkwall Airport,Kirkwall,United Kingdom,58.957801818847656,-2.9049999713897705,529,KOI,EGPA
Sumburgh Airport,Sumburgh,United Kingdom,59.87889862060547,-1.295560002326965,530,LSI,EGPB
Wick Airport,Wick,United Kingdom,58.45890045166016,-3.09306001663208,531,WIC,EGPC
Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.20190048217773,-2.1977798938751216,532,ABZ,EGPD
Inverness Airport,Inverness,United Kingdom,57.54249954223633,-4.047500133514403,533,INV,EGPE
Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,534,GLA,EGPF
Edinburgh Airport,Edinburgh,United Kingdom,55.95000076293945,-3.372499942779541,535,EDI,EGPH
Islay Airport,Islay,United Kingdom,55.68190002441406,-6.256669998168945,536,ILY,EGPI
Glasgow Prestwick Airport,Prestwick,United Kingdom,55.5093994140625,-4.586669921875,537,PIK,EGPK
